stop_id,stop_name,stop_lat,stop_lon
2766,Gurukrupa Polyplast,23.147116,72.458445
2767,Khodiyar Matanu Mandir,23.147066,72.462038
2768,Vadsar Chokdi,23.146903,72.469423
4724,Sendhani Matanu Mandir,23.152156,72.466675
2925,Saibaba Chemicals,23.157768,72.463748
4740,Arna Clothing,23.163348,72.460545
4725,Arvind Mills Vadsar,23.166118,72.458947
4741,Universal Engg. College,23.168444,72.457715
5726,Shri Balak Cutter,23.170628,72.456386
2757,Moti Bhoyan Chokdi,23.174901,72.450961
2739,Gandhinagar Institute Of Technology,23.167466,72.448018
5548,Anand Ply Industries,23.161365,72.464161
5549,Pyramid Pvt. Ltd.,23.161178,72.467283
2908,Vadsar Gam,23.155161,72.472795
2909,Military Mess Office,23.151893,72.475721
2910,Kendriya Vidyalay Staff Quarters,23.148975,72.475575
2911,Vadsar Airforce Station (Vadsar Cross Road),23.14684,72.473565
2770,Airforce Gate,23.144466,72.480528
5543,Dantali Cross Road,23.143645,72.489546
2772,Dantali Ind.Cross Road,23.134185,72.49718
2773,Nirman High School,23.132305,72.497233
2774,Lapakaman Gam,23.128865,72.499628
2775,Ahmedabad Institute Of Medical Science,23.127391,72.501375
2912,Jain Tirthdham,23.125721,72.503533
2777,Karnavati Eye Hospital,23.12363,72.5059
2778,Sardar Patel Ring Road (Lapkaman),23.121608,72.507733
2779,Brahmaninagar,23.118495,72.510305
2780,Oganaj Gam,23.115658,72.51483
2781,Prathamik Arogya Kendra,23.113673,72.516381
2782,Jarmaliya Talavdi,23.112326,72.517828
2783,Vishwakarma Sankul,23.109081,72.521931
2784,Vasantnagar Township,23.106763,72.524533
2785,Gota Housing (Gandhi Vasahat),23.10492,72.526055
2786,Jilla Shikshan Talim Bhavan,23.102705,72.528223
2787,Gota Highway Cross Road,23.099141,72.531181
2788,Gota Highway Cross Road (Rt.137 Stand),23.09827,72.532248
2789,Gota Gam,23.09448,72.53657
2790,Raj Granite,23.092015,72.539068
2791,Vishwakarma Mandir,23.085751,72.54424
2792,J.K.Park,23.084583,72.545298
2793,Chuval Society,23.081501,72.548245
2794,Chandlodiya Gam,23.080638,72.549953
2795,Arjun Ashram,23.078856,72.553091
2796,Dhanjibhaino Kuvo,23.076505,72.555455
2797,Deshwali Society,23.075158,72.556581
2100,Ramapirnu Mandir,23.070475,72.559883
2101,Nava Vadaj,23.068281,72.562473
2102,Krushnanagar (Nava Vadaj),23.065333,72.56392
2103,Punam Party Plot,23.063785,72.56536
2104,Purushottamnagar (Nava Vadaj),23.061778,72.567251
2105,Bhimjipura,23.059473,72.568108
2106,Tulsishyam Society,23.058035,72.56928
2272,Sanjivani Hospital,23.057371,72.570053
2108,Champaner Society,23.050541,72.571363
2109,Usmanpura,23.047675,72.571012
4103,Lal Darwaja,23.024445,72.578531
3229,Ranip Gam,23.080836,72.577471
3539,Maganpura Chowk,23.07997,72.57838
3596,Sarkari Press Colony,23.078303,72.578536
3597,Sarveshwar Mahadev,23.074761,72.57877
3598,Radhaswami Satsang (Ranip),23.072705,72.577743
3599,Umang Park Society,23.071401,72.577238
3692,Dr.Ambedkar Rashtriya Foundation,23.068383,72.576631
8519,Ranip St Bus Stand,23.067582,72.575408
2218,Chandrabhaga Bridge,23.058589,72.578482
1212,Income Tax Office,23.039451,72.569438
5975,Metro Station,23.037376,72.569022
1353,Mount Carmel School,23.03389,72.569705
2219,Mill Owners Association,23.032718,72.570153
2220,Vallabhsadan,23.029853,72.570603
2221,Nataraj Cinema,23.028671,72.570805
1075,Sardarbag,23.027351,72.578645
2223,Tilakbag,23.022018,72.580798
2224,Khamasa,23.021513,72.583653
2225,Sardar Bhavan (Gol Limda),23.01979,72.58625
2226,Astodiya Chakla,23.018735,72.588583
2227,Astodiya Darwaja,23.016258,72.591058
2866,Shahalam Tollnaka,23.002373,72.589681
3813,Somnath Mahadev,23.002261,72.591861
3163,Pushpakunj-Shukladada Chowk,23.002376,72.598261
3164,Pranshankar Hall,23.000969,72.597971
3165,Radhanpur Society,22.998378,72.59744
2870,Bhairavnath,22.995891,72.597648
2871,Vallabhwadi,22.995343,72.601348
3166,Jawahar Chowk (Maninagar),22.994733,72.604153
3167,Prakashnagar,22.993286,72.604063
3218,Hirabhai Tower,22.990693,72.603973
3219,Ishwarnagar,22.989108,72.603833
3220,Vashisthanagar,22.985971,72.60274
3221,Jaymala Society,22.983991,72.602421
3222,Anandwadi,22.982425,72.60321
3223,Ramwadi (Isanpur),22.98059,72.602373
3072,Isanpur,22.978313,72.600135
5046,Lake View Society,22.980986,72.59885
5047,Govindwadi,22.982473,72.597938
9240,Swaminarayan Society,22.981729,72.594672
9238,Vishal Nagar,22.980652,72.592516
9236,Prakash Vidhyalay (Isanpur),22.980336,72.590279
3382,Ayodhya Township,23.052916,72.469783
8904,Shiv Shakti Society,23.052447,72.464938
4659,Krishna R.D.Farm,23.053265,72.4599
4660,Ankur Orchards,23.053565,72.454986
3383,Indira Awas,23.053952,72.449658
3099,Ashiyana,23.054486,72.445371
3100,Green Field,23.054802,72.442511
3105,Palodiya Panini Taki,23.056409,72.439148
3196,Palodiya Gam,23.058743,72.438174
3384,Indus University,23.068337,72.439109
3227,Cross Road,23.06859,72.438917
3385,Rancharda Gam,23.069934,72.437755
5290,Bhakti Circle,23.051955,72.681691
5640,Devsya States,23.052295,72.679378
5641,Shri Saurashtra Patel Samaj,23.05149,72.67702
5642,Prerana Bunglows,23.050748,72.674523
5643,Devsrushti,23.050381,72.673266
2471,Vaikunth Bunglows,23.050013,72.669203
2472,Shakuntal Bunglows,23.05028,72.666786
3244,Rancharda Gam,23.070001,72.437843
2232,Cross Road,23.068614,72.439085
5464,Palodiya Patiya,23.067183,72.440301
5465,Amarpura,23.065963,72.442236
5466,Nadoli Patiya,23.062996,72.448236
3246,Indira Awas,23.053984,72.449822
5467,Ankur Orchards,23.05359,72.451181
5468,Krishna R.D.Farm,23.053743,72.454145
8905,Shiv Shakti Society,23.052624,72.46511
3247,Ayodhya Township,23.052928,72.469753
3005,Shilaj Gam,23.053922,72.471651
5469,Garnalu (Shilaj),23.052354,72.473813
5719,Shan Banglows,23.053745,72.47642
3007,S.P.Ring Road (Shilaj Circle),23.053545,72.47974
8961,Chimanlal No Bor,23.053046,72.480672
8963,Thaltej-Shilaj Railway Over Bridge,23.052439,72.482785
3010,Prajapatino Kuvo,23.051485,72.493098
3011,Steel Factory,23.050786,72.496835
3014,Talavdi (Thaltej),23.05025,72.506926
3016,Thaltej Gam,23.050465,72.507797
8799,Shree Naran Dham,23.05406,72.507474
4993,Hebatpur Cross Road,23.056058,72.506139
4994,Ayna Complex,23.057966,72.510676
4995,Suvarna Bunglows,23.059399,72.514838
4996,Ganesh Corporate House,23.05928,72.516858
1690,Raja Palace (Chakshu Bank),23.056158,72.519635
1691,Vinay Vidya Mandir,23.053188,72.518773
3019,Muktidham Jain Derasar,23.049926,72.518061
3020,Shantinath Mahadev (Jay Ambenagar),23.04929,72.52116
5470,Sardar Patel Institute,23.04838,72.52378
3021,Telephone Training Centre (Ambawadi),23.048123,72.52522
3022,Drive In Cinema,23.047058,72.528346
3023,Indraprasth Tower,23.046106,72.531761
3248,Gurukul,23.045993,72.534668
3249,Niranjan Society,23.045983,72.536783
3250,Manav Mandir,23.045961,72.539385
3031,Kailasnagar,23.045131,72.5427
3032,Saurabh Society,23.044628,72.545753
3251,Suchita Apartment (Vijay Char Rasta),23.04208,72.550451
4181,Jain Upashray (Hira Panna Flats),23.040246,72.553975
2825,Shrimali Society,23.031773,72.564168
3252,Mithakhali,23.030716,72.566138
2139,Sal Hospital,23.04945,72.52381
2140,Surdhara Bunglows,23.051793,72.525153
3850,Surdhara Circle,23.052691,72.52624
3851,Manichandra Society,23.052228,72.527883
3852,Gokul Complex,23.052621,72.53146
3853,Subhash Chowk,23.052496,72.533323
3854,Vivekanand Circle,23.051548,72.537791
3029,Memnagar Gam,23.049113,72.53859
3030,Manav Mandir,23.046551,72.53983
3855,Suchita Apartment (Vijay Char Rasta),23.04356,72.547983
3397,P.W.D. Workshop,23.033013,72.550206
3856,St. Xaviers College,23.033201,72.55154
3857,St. Xaviers Corner,23.033373,72.555076
3858,Rajhans Society,23.03145,72.555115
3859,Municipal Quarters (Cg Road),23.029328,72.555658
3708,Lal Bangla (Cg Road),23.028221,72.557883
3709,Patel Society,23.025641,72.556503
3710,Panchvati,23.023242,72.556131
2670,Law College,23.023426,72.559796
2671,University Granth Nirman Board,23.02066,72.560603
3200,Paldi,23.014586,72.564508
1294,Museum (Sanskar Kendra),23.012406,72.569252
1298,S.T. Stand,23.014171,72.591714
1730,Astodiya Darwaja (Brt),23.016925,72.592158
1731,Raypur Darwaja (Brt),23.017416,72.59549
1732,Karnamukteshwar Mahadev (Brt),23.01917,72.598901
1733,Sarangpur Darwaja (Brt),23.021679,72.598904
1734,Kalupur Terminus,23.030033,72.599252
2501,Shrinagar Mills,23.031221,72.604276
2502,Dr.Ambedkar Hall (Saraspur),23.030225,72.606785
2503,Saraspur Char Rasta,23.030973,72.609891
3438,Shardaben Hospital,23.031841,72.611281
2831,Nutan Mills,23.03383,72.614556
2832,Bombay Housing Colony,23.035031,72.6175
2833,Ambar Cinema,23.035125,72.619226
2834,Bhid Bhanjan Hanuman,23.034835,72.622175
2835,Bapunagar Ghanti (Patelwadi),23.035095,72.626111
2836,Bapunagar Char Rasta,23.035063,72.629486
2837,Vijay Chowk (Samjuba Hospital),23.037936,72.630425
2514,India Colony,23.038783,72.633885
2515,Narayan Chambers,23.038856,72.635393
3440,Thakkarnagar Approach,23.039126,72.639211
3861,Thakkarnagar Char Rasta,23.039971,72.640316
3862,Bajarangbapu Ashram,23.0477,72.641138
3625,Kevdani Chali (Priya Cinema),23.050461,72.641563
3626,Krushna Gokul Society,23.05233,72.641935
3627,Priya Cinema,23.054216,72.64227
3628,Krushnanagar,23.056231,72.64246
1703,Nayannagar,23.056835,72.64091
3863,Devi Theater,23.073046,72.649281
3864,Kailas Complex,23.075146,72.650746
3359,Galaxy Cinema,23.077758,72.653933
1436,Kathwada Turning,23.074605,72.65912
1437,Kathwada Fanta,23.072958,72.659835
1438,Vrajvihar Society,23.07192,72.662316
1439,Nobal School,23.071325,72.664783
1440,Murlidhar Society,23.071021,72.666815
1441,Gokuldham Society,23.070635,72.668233
1442,St. Xaviers English School,23.070176,72.67044
1443,Haridarshan Char Rasta,23.06985,72.672581
3865,Kalagi Park,23.071558,72.6709
3866,Vasant Vihar Society,23.073385,72.66842
3867,Shitalnathprabhu Society,23.074421,72.666939
3868,Kush Society (New Naroda),23.075668,72.665351
1800,Karnavati Chowk-4 (New Narol),22.949384,72.59985
9405,Anushtan Bunglows,22.949505,72.600848
9402,Kalsh -2,22.948625,72.602538
9400,Sunrise Homes,22.948754,72.604539
9399,Canal,22.94948,72.606706
9397,Devimata Mandir,22.950171,72.609298
9394,Sarkari Chavdi,22.950339,72.611293
4835,Jogni Matanu Mandir,22.950743,72.612571
5659,Kutir Vidhyalay (Vatva),22.952591,72.613126
9406,Vatva Gam,22.95341,72.612988
4526,Panini Taanki(Vatva),22.953075,72.613883
4539,Kashiba Municipal General Hospital,22.952971,72.615875
4077,Mahalakshmi Talav (Vatva),22.95202,72.61736
4078,Asopalav Society,22.95345,72.619248
4079,Navjivan Flats,22.95629,72.619241
4080,Gujarat Offset,22.96096,72.620075
4081,Shri Shantinath Jain Tirthdham,22.9613,72.62229
4082,Shyamaprasad Garib Aawas Yojana,22.964055,72.622688
7067,Ramdev Nagar,22.966251,72.623762
4898,Durganagar,22.967191,72.624726
4083,Yash Tenament,22.97103,72.623096
3063,Nigam Society,22.971025,72.619776
3064,Keshavnagar (Nigam),22.971161,72.616618
3065,Vandevi Bunglows,22.97151,72.614666
4084,Shyam Bunglows,22.973048,72.613855
4085,Hariomnagar,22.975785,72.615966
4086,Yash Bunglows,22.976438,72.617475
4087,Punitnagar Cross Road,22.977511,72.620587
3903,Hari Krishna Park,22.978166,72.620433
3904,Jagdish Society,22.979728,72.618933
3905,Cadila Laboratories,22.982068,72.615455
3168,Ghodasar Gam,22.984863,72.612091
3169,Ashapuri Society (Avkar Hall),22.987276,72.611276
1325,Kumbhanath Society,22.98943,72.611146
1326,Aradhana Society,22.991355,72.61225
5954,Kalgi Apartment,22.99271,72.609294
5956,Doon School,22.994024,72.607326
5958,Radhavallabh Mandir,22.995229,72.607894
2874,Swaminarayan Mandir (Maninagar),22.995146,72.610278
2875,Maninagar Railway Crossing,22.99495,72.612096
1329,Maninagar,22.997571,72.611516
2144,Maninagar Char Rasta,22.997301,72.60852
2145,Krushna Bag,22.997472,72.603748
2146,Rambag,22.998668,72.601631
2147,Shelat Bhuvan,23.000483,72.600238
2148,Pushpakunj-Shukladada Chowk,23.003255,72.598013
3170,Football Ground,23.007286,72.596768
3171,Vyayam Vidyalay,23.009093,72.598778
3920,Adam Sahebni Dargah,23.013358,72.596105
1338,Kamnath Mahadev,23.015768,72.595028
1945,Raipur Darwaja,23.017458,72.595473
1946,Mahipatram Ashram,23.018296,72.597851
1947,New Cloth Market,23.019433,72.59909
1086,Prem Darwaja,23.036041,72.597297
3922,Idga Chowki,23.03934,72.596621
1088,Aryoday Geening (Asarwa),23.041055,72.600736
1089,Haripura,23.042521,72.601371
1090,Babupura,23.04418,72.601456
1091,Baliya Limbdi,23.046648,72.601398
1092,Civil Hospital,23.049418,72.602518
1240,Cancer Hospital,23.048896,72.606683
1586,M.L.A. Quarters,23.050141,72.608826
4172,Mental Corner,23.052325,72.610003
1243,Vicket,23.052461,72.612766
1244,Tatanagar,23.053776,72.616618
3594,Ratnasagar Society,23.054988,72.617938
1246,Government Colony,23.056565,72.617516
3595,Meghaninagar,23.059143,72.617915
2092,Gayatri Vidyalay,23.079633,72.57033
2093,Balolnagar Char Rasta,23.080084,72.568262
2094,Nataraj Shopping Centre,23.080383,72.566906
2095,Ambikakrupa Society,23.080608,72.564006
2096,Vimal Tenaments,23.078535,72.563155
2097,Madhavbag (Nirnaynagar),23.076448,72.561931
2098,Ramwadi (Nirnaynagar),23.073563,72.55915
2099,Nirnaynagar Garnala,23.07207,72.558711
1769,Ujala Circle(Sarkhej Railwayoverbridge),22.980576,72.49377
1225,Bhavani Tractors,22.986655,72.50111
1226,Sarkhej Bus Stand,22.987578,72.502978
5700,Lala Maulana Market,22.987876,72.504841
1227,Factory,22.988186,72.507983
1228,Ambar Tower,22.98911,72.512436
5695,Gulzar Park,22.989738,72.514558
1229,Fatehwadi,22.990256,72.516001
1230,Khurshid Park,22.991173,72.518261
5363,Vejalpur Road,22.992248,72.520875
1231,Gandhi Smruti,22.993648,72.525775
1804,Sardar Smruti,22.994256,72.528006
1232,Juhapura Road,22.99467,72.529593
1233,Prakash College,22.995243,72.53198
1234,Sarani Kamdar Society,22.995941,72.535078
1235,Guptanagar,22.996998,72.539436
1236,Pravinnagar,22.998026,72.54197
1237,Pratapkunj,22.999391,72.544998
1598,Vasna,23.002146,72.547439
2935,Sabar Flats,22.999273,72.559466
2936,Pirana Plant,22.99538,72.568991
2937,Khodiyarnagar (Dani Limda),22.995841,72.571055
2938,National Cloth Mills,22.996111,72.572848
2939,Nava Dhor Bazar,22.996473,72.576998
4312,Dani Limda Road,22.996178,72.579288
4119,Chhipa Society,22.992758,72.580865
3256,Chandola Talav,22.988451,72.582433
3257,P.W.D. Stand,22.983628,72.584675
3258,Chandola Octroi Naka,22.981878,72.585955
3259,Ranipur Road,22.978376,72.586258
6016,Narol Circle,22.973866,72.588044
8716,Narol Circle (Brts),22.973108,72.589439
8714,Mukesh Industry (Brts),22.974167,72.595178
3609,Cadila Ware House,22.974365,72.596003
4538,Moni Hotel,22.975358,72.599243
4802,Isanpur-Vatva Cross Road,22.975646,72.602155
4275,Jethabhaini Vav,22.974051,72.603283
4276,Paras Nagar,22.973153,72.604053
9248,Lakshmi Kunj Society,22.973706,72.605152
9246,Shaligram (Sector-8),22.9742,72.606616
9244,Jain Mandir,22.974827,72.608065
9242,Pushpvila,22.97541,72.609454
3236,Smruti Mandir,22.974998,72.610951
3237,Devbhumi Society (Smruti Mandir),22.9723,72.613706
3238,Vandevi Bunglows,22.971628,72.614615
3239,Keshavnagar (Nigam),22.97129,72.616188
3240,Nigam Society,22.97113,72.619805
3135,Vivekanandnagar,22.929231,72.661566
6061,Valiba Shopping Center,22.929937,72.663758
3136,Khodiyar Matanu Mandir,22.932468,72.664141
5681,Lal Gebi Nagar,22.936753,72.66454
3137,Amar Dham (Lal Bawa Gebi Ashram),22.939491,72.665253
3138,Hathijan Vad,22.941243,72.665348
3139,Hathijan Gam Approach,22.943153,72.667228
4070,Bhaththa (Ramol),22.945701,72.668093
3140,Shree Swaminarayan Vidhyadham,22.94737,72.666347
3141,Ramol Patiya,22.94994,72.663941
3142,Geratnagar,22.952036,72.661871
3143,Baleshwar City,22.954056,72.659893
6059,S.P.Ring Road,22.955924,72.658048
3144,Vinzol Patiya,22.958343,72.655766
8682,Kadri No Kuvo,22.961283,72.652767
3145,Hanumanji Mandir,22.96227,72.651786
3146,Klockner - Windsor,22.96585,72.648185
3147,Vatva Patiya,22.967224,72.64671
3148,P.R. Enterprise,22.971651,72.642366
3149,Nika Tubes,22.97422,72.639806
3150,Nirma,22.976953,72.637055
3151,Trikampura Patiya,22.980841,72.633127
3152,Kamabhaino Kuvo,22.982001,72.629126
3153,Jashodanagar Patiya,22.982425,72.626573
3154,Jashodanagar Cross Road,22.983755,72.623688
3155,Saraswatinagar,22.986075,72.626206
3156,Sardar Patel Seva Sankul,22.988046,72.628303
3157,Swaminarayan Colony,22.98901,72.6293
3158,C.T.M. Cross Road,22.992138,72.632281
3919,The Arena (Abad Dairy),23.009296,72.598997
1719,Astodiya Darwaja (Brt),23.016735,72.592286
1720,Astodiya Chakla (Brt),23.018541,72.58864
1721,Municipal Corporation Office (Brt),23.019555,72.586225
1722,Raikhad Char Rasta (Brt),23.021478,72.58282
1723,Lokamanya Tilak Bag (Brt),23.021858,72.580446
6218,Thaltej Metro Station,23.049708,72.516542
6373,Thaltej Gam,23.05002,72.51157
2827,Mithakhali,23.02957,72.566931
2222,Lal Darwaja,23.024464,72.57822
8728,Vatva Railway Station,22.958856,72.629112
9408,Vatva Railway Fatak,22.957351,72.629782
5063,Vatva Railway Colony,22.953561,72.631376
5322,Shraddhakunj Society,22.95028,72.630205
5323,Urmijivan Society,22.95007,72.626985
5324,Ambe Mata Nu Mandir,22.950316,72.622365
5064,Mahalakshmi Corner (Vatva),22.952096,72.617335
5325,Kashiba Municipal General Hospital,22.952983,72.615558
5326,Panini Taanki(Vatva),22.953036,72.613843
5636,Vatva Gam,22.953971,72.612758
5065,Roza,22.956533,72.613011
5327,Bibi Talav,22.960215,72.611226
5328,Gokul Society,22.962188,72.610616
5603,Saiyadni Wadi,22.965035,72.60914
5066,Gebansha Pir,22.9676,72.607613
5301,Manokamna Society,22.970971,72.605586
5067,Paras Nagar,22.973055,72.603981
5068,Jethabhaini Vav,22.973925,72.60324
5048,Vairatnagar (Lotus School),22.985001,72.597055
9339,Lalita Society,22.98644,72.596468
5049,Rajeshwari Society,22.988336,72.595938
9337,Sunil Society,22.989028,72.59827
9335,Vrundavan Society,22.988959,72.601532
3077,Ishwarnagar,22.988628,72.603586
8741,Hirabhai Tower (Uttamnagar),22.99035,72.603829
3079,Prakashnagar,22.993253,72.60399
2879,Jawahar Chowk (Maninagar),22.99521,72.603246
2880,Vallabhwadi,22.995275,72.601011
2881,Bhairavnath,22.995731,72.59786
2882,Pragati Society,22.997186,72.594781
2883,Nilamkunj,22.998286,72.592508
2884,P&T Quarters (Shahalam),22.998753,72.589495
5069,Government Quarters (Shahalam),23.00067,72.589465
4837,Shahalam Tollnaka,23.002443,72.589493
2153,Mangal Park,23.003648,72.589883
2154,Bhulabhai Park,23.005848,72.590783
2155,Majur Gam,23.009293,72.591615
3908,S.T. Stand,23.013236,72.5913
2504,Shardaben Hospital,23.031468,72.610951
2505,Bhagwatinagar Society,23.033827,72.60877
2506,Vorano Rozo,23.035533,72.610348
9204,Chamunda Overbridge,23.038296,72.611837
9206,Chamanpura Choktha,23.045227,72.609659
9208,Asarva Talav,23.044417,72.606655
4170,Asarwa Chakla,23.044036,72.604836
9210,Prabhu Nagar,23.045824,72.604273
4171,Jahangirpura,23.047375,72.60489
9212,Cancer Hospital,23.04882,72.605614
1110,Civil Hospital,23.049305,72.602565
1299,Astodiya Darwaja,23.01708,72.593273
1300,Raipur Darwaja,23.01621,72.595075
1303,Parsi Agiyari,23.011873,72.597448
1304,The Arena (Abad Dairy),23.009843,72.599133
2391,Anaj Bazar,23.005173,72.614736
2284,K.K. Shastri College,23.003811,72.616861
2392,Bihari Mills,23.003323,72.617491
2285,Khokhara Circle,23.002076,72.618984
2286,Bombay Housing,23.001708,72.622245
2287,Hatkeshwar Mahadev,22.999102,72.624647
2393,Hatkeshwar Depo,22.997731,72.626221
2394,Lal Bangla (Ctm),22.995451,72.628801
2395,C.T.M. Cross Road,22.99258,72.633306
2396,Sindhavaimata,22.99029,72.636193
4770,Sindhavainagar,22.989973,72.639343
2397,Garnala (Sindhavaimata),22.989393,72.641238
2398,Krushnamacharini Chali,22.988021,72.645706
2448,Talavdi (Ramol),22.98633,72.64918
2449,Janatanagar(Ramol),22.985505,72.650531
2450,Paper Mill,22.984171,72.652248
2451,Ramol Gam,22.980555,72.655738
2452,S.P.Ring Road (Ramol),22.979915,72.659528
2453,Malek Margha Farm,22.975715,72.664505
2454,Bakshino Kuvo,22.973261,72.669806
2455,Bala Hanumannu Mandir,22.966348,72.673655
2456,Bibipura,22.96591,72.676801
2457,Gatarad Valank (Turning),22.965386,72.680913
2458,Ramtujino Kuvo,22.957271,72.686328
2459,Sarkari Gochar,22.954455,72.691913
7030,Wanch-Dhamatwan Cross Road,22.951985,72.694939
7031,Jagannath Prathmik Shala,22.95093,72.695935
7033,Ger No Kuvo,22.949436,72.703208
