register_year,serial,zone,ward_token,ward,length_m,width_m,dlp_or_completion_date,contractor,consultant,road_desc_raw
2019-20,361,North,lhtuzt,12 NARODA,915.0,24.0,19.12.2022,N.C.C. Infra Pvt Ltd,,lhtuzt lJgwd &e yum.yth.ve. 915 24 Cdeh& yumtumeyuxm 22/02/2023 v]ÚJej cthtux bnuNCtR htsvw< fehex vhbth 361 fwj 174919 X¬hldhfÕgtK atuf &e rJ¢bvtfo &R ce.yth.xe.yum mJeom htuz mw^e yul.me.me. RL£t. «t.je. 19.12.2022 mtihC vxuj vhuNCtR ati^
2020-21,111,North-West,atkœjturzgtrJµfbto,02 CHANDLODIA,600.0,12.0,21.02.2024,M/s L.G. Chaudhary,,atkœjturzgtrJµfbto bkrœh &e ©eS hume. 600 12.00 yuj.S. ati^he 21.02.2024 ^buoNCtR vxuj Ch<CtR JtDzegt bwfuNCtR ltgf
2020-21,112,North-West,atkœjturzgt,02 CHANDLODIA,520.0,12.0,18.12.2023,Maruti Infracreation Pvt Ltd,,atkœjturzgt r<Yv<e Mfwj &e f]»lldh &e ^h<e ath hM<t 520 12.00 btYr< RL£t¢eyuNl «t.je. 18.12.2023 ^buoNCtR vxuj Ch<CtR JtDzegt bwfuNCtR ltgf
2020-21,113,North-West,atkœjturzgtylbtuj,02 CHANDLODIA,420.0,12.0,15.10.2023,M/s L.G. Chaudhary,,atkœjturzgtylbtuj ytdbl &e Ntgtult <ejf 420 12.00 yuj.S. ati^he 15.10.2023 htunlCtR beMºte Ch<CtR JtDzegt bwfuNCtR ltgf
2020-21,114,North-West,atkœjturzgt,02 CHANDLODIA,430.0,20.02,20.02.2024,N.C.C. Infra Pvt Ltd,,atkœjturzgt Mxuxm RÕßRgb &e muhulexe Mvum 430 6.00 yul.me.me.RL£tMvum «t.je. 20.02.2024 bunwjCtR «òv<e Ch<CtR JtDzegt bwfuNCtR ltgf
2020-21,115,North-West,atkœjturzgt,02 CHANDLODIA,65.0,350.0,29.10.2023,M/s L.G. Chaudhary,,atkœjturzgt xe.ve -65 btk lJt Fwjujt htuz 350 4.50 yuj.S. ati^he 29.10.2023 rn<uNCtR ^tu¤fegt Ch<CtR JtDzegt bwfuNCtR ltgf
2020-21,116,North-West,ctuzfœuJ,19 BODAKDEV,540.0,12.0,08.02.2024,M/s L.G. Chaudhary,,ctuzfœuJ bubldh ytuVem &e yth.yub.yum.juf &e aLœ[bwFe mtumtgxe htuz 540 12.00 yuj.S. ati^he 08.02.2024 CtrJfCtR vxuj lrJlCtR vkatj bwfuNCtR ltgf
2020-21,117,North-West,ctuzfœuJ,19 BODAKDEV,800.0,18.0,02.01.2024,M/s L.G. Chaudhary,,ctuzfœuJ ybuozt rcÕzekd&e rd<tksje vtxeo Ãjtux&e yûth Mxuzegt mw^eltu htuz 800 18.00 yuj.S. ati^he 02.01.2024 CtrJfCtR vxuj le^ecul däh bwfuNCtR ltgf
2020-21,118,North-West,ctuzfœuJ,19 BODAKDEV,200.0,12.0,27.10.2023,M/s L.G. Chaudhary,,ctuzfœuJ msol xtJh&e bubldh buRl htuzluu stuz<tu htuz 200 12.00 yuj.S. ati^he 27.10.2023 CtrJfCtR vxuj lrJlCtR vkatj bwfuNCtR ltgf
2020-21,119,North-West,ctuzfœuJ,19 BODAKDEV,500.0,26.01,26.01.2024,M/s L.G. Chaudhary,,ctuzfœuJ ycol nuÕ& muLxh&e mlrJjt htu-ntWm mw^eltu htuz 500 9.00 yuj.S. ati^he 26.01.2024 CtrJfCtR vxuj lrJlCtR vkatj bwfuNCtR ltgf
2020-21,120,North-West,ctuzfœuJ,19 BODAKDEV,170.0,28.11,28.11.2023,M/s L.G. Chaudhary,,ctuzfœuJ ftuKtfo frh»bt &R lnuÁvtfo rnkztu¤t yuvtxobuLx mw^eltu htuz. 170 9.00 yuj.S. ati^he 28.11.2023 CtrJfCtR vxuj lrJlCtR vkatj bwfuNCtR ltgf
2020-21,121,North-West,ctuzfœuJ,19 BODAKDEV,170.0,8.11,08.11.2023,M/s L.G. Chaudhary,,ctuzfœuJ vxuj ntuMxuj&e rljœev ftuBvjuût mw^eltu htuz 170 9.00 yuj.S. ati^he 08.11.2023 CtrJfCtR vxuj lrJlCtR vkatj bwfuNCtR ltgf
2020-21,122,North-West,ctuzfœuJ,19 BODAKDEV,450.0,12.0,27.11.2023,M/s L.G. Chaudhary,,ctuzfœuJ husuLme xtJh &e mtihtÐ[t dtkXegt h& mw^eltu htuz450 12.00 yuj.S. ati^he 27.11.2023 CtrJfCtR vxuj lrJlCtR vkatj bwfuNCtR ltgf
2020-21,123,North-West,ctuzfœuJ,19 BODAKDEV,25.11,,25.11.2023,M/s L.G. Chaudhary,,ctuzfœuJ Nijhts ftuBvjuût&e ©e nrh ftuBvjuût mw^eltu htuz.170 9.00 yuj.S. ati^he 25.11.2023 CtrJfCtR vxuj lrJlCtR vkatj bwfuNCtR ltgf
2020-21,124,North-West,Dtxjtuzegt,07 GHATLODIA,500.0,12.0,09.11.2023,Maruti Infracreation Pvt Ltd,,Dtxjtuzegt MJtbelthtgK bkrœh&e mitkœgorlnth Vjux &R mbvKo xtJh mw^eltu htuz 500 12.00 btYr< RL£t¢eyuNl «t.je. 09.11.2023 lhuLœ[CtR bfJtKt vhuNCtR vxKe bwwfuNCtR ltgf
2020-21,125,North-West,Dtxjtuzegt,07 GHATLODIA,260.0,12.0,29.12.2023,Maruti Infracreation Pvt Ltd,,Dtxjtuzegt ce.yum. yul.yuj. yturVm &e mitkœgorlnth Vjux mw^eltu htuz 260 12.00 btYr< RL£t¢eyuNl «t.je. 29.12.2023 lhuLœ[CtR bfJtKt vhuNCtR vxKe bwwfuNCtR ltgf
2020-21,126,North-West,Dtxjtuzegt,07 GHATLODIA,280.0,20.1,20.10.2023,Maruti Infracreation Pvt Ltd,,Dtxjtuzegt rlbtoK yuvtxobuLx&e ftlj xultbuLx mw^eltu htuz 280 9.00 btYr< RL£t¢eyuNl «t.je. 20.10.2023 lhuLœ[CtR bfJtKt vhuNCtR vxKe bwwfuNCtR ltgf
2020-21,127,North-West,Dtxjtuzegt,07 GHATLODIA,280.0,12.0,04.11.2023,Maruti Infracreation Pvt Ltd,,Dtxjtuzegt mJtuoœg rJ-3 &e mqgto Vjux mw^eltu htuz 280 12.00 btYr< RL£t¢eyuNl «t.je. 04.11.2023 lhuLœ[CtR bfJtKt vhuNCtR vxKe bwwfuNCtR ltgf
2020-21,128,North-West,Dtxjtuzegt,07 GHATLODIA,270.0,12.0,04.11.2023,Maruti Infracreation Pvt Ltd,,Dtxjtuzegt rJ^t<t mtumtgxe hðlbKe mtumtgxe mw^eltu htuz 270 12.00 btYr< RL£t¢eyuNl «t.je. 04.11.2023 lhuLœ[CtR bfJtKt vhuNCtR vxKe bwwfuNCtR ltgf
2020-21,129,North-West,Dtxjtuzegt,07 GHATLODIA,1150.0,26.12,26.12.2023,Maruti Infracreation Pvt Ltd,,Dtxjtuzegt NrlœuJ bkrœh&e JtDuµhe mtumtgxe mw^eltu htuz 1150 9.00 btYr< RL£t¢eyuNl «t.je. 26.12.2023 lhuLœ[CtR bfJtKt vhuNCtR vxKe bwwfuNCtR ltgf
2020-21,130,North-West,dtu<t,01 GOTA,200.0,3.01,03.01.2024,Maruti Infracreation Pvt Ltd,,dtu<t xe.ve.28btk ytJuj yum.S.ntRJu &e Ne<j hch mw^e 200 6.00 btYr< RL£t¢eyuNl «t.je. 03.01.2024 f]]Ktj fu. Ntn yrb< yuLt. vxuj yth.ze. fhK
2020-21,131,North-West,dtu<t,01 GOTA,500.0,14.12,14.12.2023,Maruti Infracreation Pvt Ltd,,dtu<t kk xe.ve.30 btk ytJuj Ntgtult f]vt ckøtjtuÍ &e œuJmexe ckøjtuÍ mw^e z[ulus «tusufx îtht ltFJtbtk ytJuj z[ulus jtRl lt Wvhlt Ctdbtk htuz hed{uz fhe hemhVum fhJtlt ftb 500 6.00 btYr< RL£t¢eyuNl «t.je. 14.12.2023 f]]Ktj fu. Ntn yrb< yuLt
2020-21,132,North-West,dtu<t,01 GOTA,270.0,2.03,02.03.2024,Maruti Infracreation Pvt Ltd,,dtu<t mtgLm mexe wrJM<thbtk su.ce.yth. &e yuzece xtkfe 270 7.00 btYr< RL£t¢eyuNl «t.je. 02.03.2024 rJvwj ve.vxuj yrb< yuLt. vxuj yth.ze. fhuK
2020-21,133,North-West,dtu<t,01 GOTA,270.0,15.02,15.02.2024,Maruti Infracreation Pvt Ltd,,dtu<t yuzece xtkfe &e bwhje^h vtxeo Ãjtux 270 7.00 btYr< RL£t¢eyuNl «t.je. 15.02.2024 rJvwj ve.vxuj yrb< yuLt. vxuj yth.ze. fhuK
2020-21,134,North-West,dtu<t,01 GOTA,750.0,4.03,04.03.2024,Maruti Infracreation Pvt Ltd,,dtu<t d{el buztu &e hekd htuz 750 9.00 btYr< RL£t¢eyuNl «t.je. 04.03.2024 rJvwj ve.vxuj yrb< yuLt. vxuj yth.ze. fhuK
2020-21,135,North-West,dtu<t,01 GOTA,990.0,17.1,17.10.2023,Maruti Infracreation Pvt Ltd,,dtu<t MJrKob nuûtt &e Jmk<ldh ntWmekd 990 6.00 btYr< RL£t¢eyuNl «t.je. 17.10.2023 r¢vtj htsl yrb< yuLt. vxuj yth.ze. fhuK
2020-21,136,North-West,dtu<t,01 GOTA,560.0,18.1,18.10.2023,Maruti Infracreation Pvt Ltd,,dtu<t MJrKob nuûtt &e Wd<e^tb 560 6.00 btYr< RL£t¢eyuNl «t.je. 18.10.2023 r¢vtj htsl yrb< yuLt. vxuj yth.ze. fhuK
2020-21,137,North-West,&j<us,08 THALTEJ,560.0,14.0,26.10.2023,N.C.C. Infra Pvt Ltd,,&j<us W•th vrùb Ítullt &j<us Jtuzobtk ©e lthtgK ckkøjtuÍ &e sgrnkkœ mwvh btfuox o mw^eltu htuz hemhVum fhJtlt ftb 560 14.00 yul.me.me.RL£tMvum «t.je. 26.10.2023 MtithC CtR vxuj lehs su vwhtune< yth.ze.fhuK
2020-21,138,North-West,&j<us,08 THALTEJ,120.0,26.1,26.10.2023,N.C.C. Infra Pvt Ltd,,&j<us W•th vrùb Ítullt &j<us Jtuzobtk rlmdo ckkøjtu &e dehlth yuvtxobuLx o mw^eltu htuz hemhVum fhJtlt ftb120 8.00 yul.me.me.RL£tMvum «t.je. 26.10.2023 MtithC CtR vxuj lehs su vwhtune< yth.ze.fhuK
2020-21,139,North-West,&j<us,08 THALTEJ,265.0,26.02,26.02.2024,N.C.C. Infra Pvt Ltd,,&j<us W•th vrùb Ítullt &j<us Jtuzobtk rNJ^tht yuvtxobuLx&e rlmod ckkøjtuÍmw^eltu htuz hemhVum fhJtlt ftb 265 8.00 yul.me.me.RL£tMvum «t.je. 26.02.2024 MtithC CtR vxuj lehs su vwhtune< yth.ze.fhuK
2020-21,140,North-West,&j<us,08 THALTEJ,150.0,26.02,26.02.2024,N.C.C. Infra Pvt Ltd,,&j<us W•th vrùb Ítullt &j<us Jtuzobtk rNJ^tht yuvtxobuLx &e lthtgK ^tb ckkøjtuÍ mw^eltu htuz hemhVum fhJtlt ftb 150 8.00 yul.me.me.RL£tMvum «t.je. 26.02.2024 MtithC CtR vxuj lehs su vwhtune< yth.ze.fhuK
2020-21,141,North-West,&j<us,08 THALTEJ,260.0,27.1,27.10.2023,N.C.C. Infra Pvt Ltd,,&j<us W•th vrùb Ítullt &j<us Jtuzobtk ytuhtrJjt &e y&o yumuLm mw^eltu htuz hemhVum fhJtlt ftb 260 9.00 yul.me.me.RL£tMvum «t.je. 27.10.2023 MtithC CtR vxuj lehs su vwhtune< yth.ze.fhuK
2020-21,142,North-West,&j<us,08 THALTEJ,465.0,10.0,10.10.2023,M/s L.G. Chaudhary,,&j<us W•th vrùb Ítullt &j<us Jtuzobtk îthfuN humezuLme &e htuxjt fuL÷ htuz mw^eltu htuz hemhVum fhJtlt ftb465 10.00 yuj.S. ati^he 10.10.2023 MtithC CtR vxuj lehs su vwhtune< yth.ze.fhuK
2020-21,143,North-West,&j<us,08 THALTEJ,300.0,3.12,03.12.2023,M/s L.G. Chaudhary,,&j<us W•th vrùb Ítullt &j<us Jtuzobtk rºtNjt fwxeh humezuLme mw^eltu htuz hemhVum fhJtlt ftb 300 9.00 yuj.S. ati^he 03.12.2023 MtithC CtR vxuj lehs su vwhtune< yth.ze.fhuK
2020-21,144,North-West,&j<us,08 THALTEJ,225.0,3.1,03.10.2023,N.C.C. Infra Pvt Ltd,,&j<us W•th vrùb Ítullt &j<us Jtuzobtk ytJuj vwhNtu•tb-h ckdjtule mtbu &e xtRb MfJuh-2 mw^eltu htuz hemhVum fhJtlt ftb 225 6.00 yul.me.me.RL£tMvum «t.je. 03.10.2023 MtithC CtR vxuj lehs su vwhtune< yth.ze.fhuK
2020-21,145,North-West,&j<us,08 THALTEJ,850.0,12.12,12.12.2023,Maruti Infracreation Pvt Ltd,,&j<us W•th vrùb Ítullt &j<us Jtuzobtk ytJuj ytJuj jtJeN d{el vtxeo Ãjtux &e «uhKt rJægtjgltu mw^eltu htuz hemhVum fhJtlt ftb 850 7.50 btYr< RL£t¢eyuNl «t.je. 12.12.2023 htfuN ve.Cdtuht lehs su vwhtune< yth.ze.fhuK
2020-21,146,North-West,&j<us,08 THALTEJ,301.0,393.0,07.03.2026,,,&j<us W•th vrùb Ítullt &j<us Jtuzobtk ytJuj Jtuzobtk xe.ve.Mfeb 301 (Ctzs-nuc<vwh-Nejs)btk yum.ve.hekd htuz &e mJuo lk 393 Jt¤tu xe.ve. mw^eltu htuz hemhVum fhJtlt ftb 1100 5.00 yth.fu.me.RL£trcÕz «t.je. 07.03.2026 htfuN ve.Cdtuht lehs su v
2020-21,147,North-West,&j<us,08 THALTEJ,650.0,11.0,12.02.2024,Maruti Infracreation Pvt Ltd,,&j<us W•th vrùb Ítullt &j<us Jtuzobtk Lgw rlrf<t mtumtgxe &e sgk< vtfo mtumtgxe &e gwdtLzt mtumtgxe &e MJtrb rJJuftlkœ btdo mw^eltu htuz hemhVum fhJtlt ftb 650 11.00 btYr< RL£t¢eyuNl «t.je. 12.02.2024 MtithC CtR vxuj lehs su vwhtune< yth.ze
2020-21,148,North-West,&j<us,08 THALTEJ,500.0,10.0,19.01.2023,M/s L.G. Chaudhary,,&j<us W•th vrùb Ítullt &j<us Jtuzobtk Lgw rlrf<t mtumtgxe &e yua.ce.ftÃtzegt Mfwj &e rJ©tbldh Mbe<t xtJh mw^eltu htuz hemhVum fhJtlt ftb 500 10.00 yuj.S. ati^he 19.01.2023 MtithC CtR vxuj lehs su vwhtune< yth.ze.fhuK
2020-21,149,North-West,&j<us,08 THALTEJ,830.0,10.0,27.12.2023,N.C.C. Infra Pvt Ltd,,&j<us W•th vrùb Ítullt &j<us Jtuzobtk ytJuj yuutuzt Mvtuxo mkfwj &e <wjev ckdjtu &R RLî«M& humezuLme mw^eltu htuz <&t<wjev ckdjtu &e SJlœev mfoj mw^eltu htuz hemhVum fhJtlt ftb 830 10.00 yul.me.me.RL£tMvum «t.je. 27.12.2023 MtithC CtR vxuj 
2020-21,150,North-West,&j<us,08 THALTEJ,805.0,2.01,02.01.2024,Maruti Infracreation Pvt Ltd,,&j<us W•th vrùb Ítullt &j<us Jtuzobtk ytJujfuBcu d{tLz ntuxj &R mlmux ckdjtuÍ &e ytlkœ ckdjtuÍ &e <wjme ckdjtuÍ &e Ntjel ckdjtuÍ &e mtubuMJh ckdjtuÍ &e yum.S. ntRJu mrJom mw^eltu htuz hemhVum fhJtlt ftb 805 9.00 btYr< RL£t¢eyuNl «t.je. 02.0
2020-21,151,North-West,ctuzfœuJ,19 BODAKDEV,500.0,11.12,11.12.2022,N.C.C. Infra Pvt Ltd,,ctuzfœuJ JMºttvwh mb{tx zuhe&e &e lunÁvtfo htuz 500 9.00 yul.me.me.RL£tMvum «t.je. 11.12.2022 CtrJfCtR vxuj lrJlCtR vkatj bwfuNCtR ltgf
2020-21,152,North-West,ctuzfœuJ,19 BODAKDEV,175.0,6.11,06.11.2023,M/s L.G. Chaudhary,,ctuzfœuJ nlwbtl bkœeh ath hM<t&e ylef yuvtxobuLx mw^eltu htuz 175 9.00 yuj.S. ati^he 06.11.2023 CtrJfCtR vxuj lrJlCtR vkatj bwfuNCtR ltgf
2020-21,153,North-West,ctuzfœuJ,19 BODAKDEV,850.0,14.0,10.12.2022,N.C.C. Infra Pvt Ltd,,ctuzfœuJ Vtuhb xtJh htuz 850 14.00 yul.me.me.RL£tMvum «t.je. 10.12.2022 CtrJfCtR vxuj lrJlCtR vkatj bwfuNCtR ltgf
2020-21,154,North-West,ctuzfœuJ,19 BODAKDEV,200.0,12.0,11.10.2023,N.C.C. Infra Pvt Ltd,,ctuzfœuJ yu.R.me.c{es &e akœ[bwFe mtumtgxe htuz 200 12.00 yul.me.me.RL£tMvum «t.je. 11.10.2023 CtrJfCtR vxuj lrJlCtR vkatj bwfuNCtR ltgf
2020-21,155,North-West,dtu<t,01 GOTA,400.0,31.1,31.10.2023,Maruti Infracreation Pvt Ltd,,dtu<t mb]Ø fuvexj &e nu<ck^w htuz 400 7.00 btYr< RL£t¢eyuNl «t.je. 31.10.2023 rJvwj ve.vxuj yrb< yuLt. vxuj yth.ze. fhuK
2020-21,156,North-West,dtu<t,01 GOTA,42.0,150.0,30.01.2024,Maruti Infracreation Pvt Ltd,,dtu<t 42 vtfo Ôgw Mxuxm &e fultj htuz 150 6.00 btYr< RL£t¢eyuNl «t.je. 30.01.2024 rJvwj ve.vxuj yrb< yuLt. vxuj yth.ze. fhuK
2020-21,157,North-West,dtu<t,01 GOTA,245.0,12.0,29.01.2024,Maruti Infracreation Pvt Ltd,,dtu<t S.ze.vtxeo Ãjtux&e fultj htuz 245 12.00 btYr< RL£t¢eyuNl «t.je. 29.01.2024 rJvwj ve.vxuj yrb< yuLt. vxuj yth.ze. fhuK
2020-21,158,North-West,dtu<t,01 GOTA,240.0,18.02,18.02.2024,N.C.C. Infra Pvt Ltd,,dtu<t Lgw ycol nuÕ& muLxh htuz 240 9.00 yul.me.me.RL£tMvum «t.je. 18.02.2024 f]]Ktj fu. Ntn yrb< yuLt. vxuj yth.ze. fhuK 159 W•th vrùb dtu<t meBm nturMvxj ath hM<t&e mhœth ytJtm &R dtu<t dtu^the fuultj mw^eltu htuz 1760 14.50 yuj.S.ati^he 0
2020-21,161,South-West,mhFus,33 SARKHEJ,84.0,1120.0,29.01.2024,,,mhFus xe.ve. 84 ( ce )btk migœJtze &e ze.yu.Je. Mfwj&e huÕJu f{tumekd mw^e 1120 6.35 lhlthtgK RLVt. «t.je. 29.01.2024 mksg «òvr< Niju»t CtR vwòht dtuvtj CtR vxuj
2020-21,162,South-West,mhFus,33 SARKHEJ,25.0,100.0,16.12.2023,Disha Construction,,mhFus z[tVx xe.ve. 25 (Jusjvwh)btk ytJuj f]»K^ttb ytJtm&e mVj vheJuN ath hM<t&e RLœ[«M& 5-6&e yua.ze.yuV.me. cuf (100Vwx htuz ) mw^elt htuz. 945 6.85 rœNt fLMx[fNl 16.12.2023 ytNe»t CtR CtJmth Niju»t CtR vwòht dtuvtj CtR vxuj
2020-21,163,South-West,mhFus,33 SARKHEJ,25.0,880.0,12.12.2023,Disha Construction,,mhFus z[tVx xe.ve. 25 (Jusjvwh)btk ytJuj yum.S. ntRJu mJeom htuz&e hbtzt ntuxuj&e ytNeoJtœ vthm&e sjthtb vhtuXt ntWm mw^elt htuz. 880 10.00 rœNt fLMx[fNl 12.12.2023 ytNe»t CtR CtJmth Niju»t CtR vwòht dtuvtj CtR vxuj
2020-21,164,South-West,mhFus,33 SARKHEJ,25.0,416.0,17.03.2024,,,mhFus z[tVx xe.ve. 25 (Jusjvwh)btk ytJuj htsJejtm ckøjtuÍ&e Mvevt mw^elt htuz. 416 9.20 lhlthtgK RLVtMxah «t.je. 17.03.2024 ytNe»t CtR CtJmth Niju»t CtR vwòht dtuvtj CtR vxuj
2020-21,165,South-West,stu^vwh,20 JODHPUR,800.0,15.0,07.10.2023,,,stu^vwh vkadle mfoj&e c{tLz Vufxhe mw^eltu htuz 800 15.00 btY<e RL£tMx[¾ah «t. je. 07.10.2023 rJlg vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,166,South-West,stu^vwh,20 JODHPUR,319.0,1.11,01.11.23,Nar Narayan Infrastructure Pvt Ltd,,stu^vwh rNJtlkœ yuvtxobuLx &e hrJhr~b mtumtgxe mw^eltu htuz 319 8.50 lhlthtgK RL£t. «t. je. 01.11.23 rlhJ vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,167,South-West,stu^vwh,20 JODHPUR,488.0,6.11,06.11.2023,,,stu^vwh muLxtumt vtfo ath hM<t&e ^e çjem Vjux mw^eltu htuz 488 9.00 btY<e RL£tMx[¾ah «t. je. 06.11.2023 rlhJ vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,168,South-West,stu^vwh,20 JODHPUR,555.0,16.12,16.12.2023,,,stu^vwh htXe ntuMvexj&e Ndwl ftmt mw^eltu htuz 555 9.50 btY<e RL£tMx[¾ah «t. je. 16.12.2023 rJlg vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,169,South-West,stu^vwh,20 JODHPUR,733.0,15.0,08.01.2024,Nar Narayan Infrastructure Pvt Ltd,,stu^vwh stu^vwh ath hM<t&e ©Øt Mfwj ath hM<t mw^eltu htuz 733 15.00 lhlthtgK RL£t. «t. je. 08.01.2024 rJlg vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,170,South-West,stu^vwh,20 JODHPUR,221.0,24.01,24.01.2024,,,stu^vwh vheJth ckkøjtuÍ&e hðlbKe vtxeo Ãjtux mw^eltu htuz 221 7.50 btY<e RL£tMx[¾ah «t. je. 24.01.2024 rJlg vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,171,South-West,stu^vwh,20 JODHPUR,357.0,1.02,01.02.2024,,,stu^vwh ytœuN Vjux&e vtfo Ôgw mw^eltu htuz 357 9.00 btY<e RL£tMx[¾ah «t. je. 01.02.2024 rJlg vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,172,South-West,stu^vwh,20 JODHPUR,113.0,3.02,03.02.2024,,,stu^vwh ze-btxo&e bu Vjuh mw^eltu htuz 113 8.00 btY<e RL£tMx[¾ah «t. je. 03.02.2024 rJlg vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,173,South-West,stu^vwh,20 JODHPUR,418.0,3.02,03.02.2024,,,stu^vwh btY<e ytfuoz&e bgwhvkkF mw^eltu htuz 418 7.50 btY<e RL£tMx[¾ah «t. je. 03.02.2024 rJlg vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,174,South-West,stu^vwh,20 JODHPUR,188.0,10.5,06.02.2024,,,stu^vwh lboœt Jmtn<&e mehel jtRV mw^eltu htuz 188 10.50 btY<e RL£tMx[¾ah «t. je. 06.02.2024 rJlg vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,175,South-West,stu^vwh,20 JODHPUR,188.0,7.02,07.02.2024,,,stu^vwh ybj<tm&e JtRz ykkudj mw^eltu htuz 188 6.00 btY<e RL£tMx[¾ah «t. je. 07.02.2024 rJlg vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,176,South-West,stu^vwh,20 JODHPUR,370.0,13.03,13.03.2024,,,stu^vwh mb<t-mtubuµh-2 &e Ymel mw^eltu htuz 370 9.50 btY<e RL£tMx[¾ah «t. je. 13.03.2024 rJlg vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,177,South-West,stu^vwh,20 JODHPUR,320.0,13.03,13.03.2024,,,stu^vwh mukkLxtleo M¾Juh&e yrJ ckkøjtuÍ &R mwfe<eo yujedLm mw^eltu htuz 320 9.50 btY<e RL£tMx[¾ah «t. je. 13.03.2024 rJlg vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,178,South-West,stu^vwh,20 JODHPUR,92.0,17.03,17.03.2024,,,stu^vwh mbev&e yJ^ yuuvtxobuLx mw^eltu htuz 92 8.50 btY<e RL£tMx[¾ah «t. je. 17.03.2024 rJlg vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,179,South-West,stu^vwh,20 JODHPUR,510.0,17.03,17.03.2024,,,stu^vwh Jkkœl vtxeo Ãjtux&e <us^tht ckkøjtuÍ &R mwdb yuvtxobuLx mw^eltu htuz 510 9.50 btY<e RL£tMx[¾ah «t. je. 17.03.2024 rJlg vxuj CtJuN Ôgtm dtuvtjCtR vxuj
2020-21,180,South-West,bf<bvwht,34 MAKTAMPURA,1400.0,3.0,,"(?) Construction & Infrastructure (gap-year firm, verify)",,bf<bvwht fultj &e lœe <hV 1400 3.00 halt fkLMx[¾Nl yuLz RL£t. 03/01/2024 rn<u»t CtR ^tu¤fegt rœjtJhrmkn nXejt rJsgCtR vxuj
2020-21,181,South-West,bf<bvwht,34 MAKTAMPURA,325.0,1.0,,"(?) Construction & Infrastructure (gap-year firm, verify)",,bf<bvwht (1)jtjctd fc{M<tl&e dwjÍth vtfo-3 325 4.50 halt fkLMx[¾Nl yuLz RL£t. 01/11/2023 lhuLîCtR ztbtuh rœjtJhrmkn nXejt rJsgCtR vxuj
2020-21,182,South-West,bf<bvwht,34 MAKTAMPURA,160.0,3.0,,"(?) Construction & Infrastructure (gap-year firm, verify)",,"bf<bvwht (4)bMSœu FiV&e hMmelt fthFtlt, 160 4.50 halt fkLMx[¾Nl yuLz RL£t. 03/11/2023 lhuLîCtR ztbtuh rœjtJhrmkn nXejt rJsgCtR vxuj"
2020-21,183,South-West,bf<bvwht,34 MAKTAMPURA,185.0,4.0,,"(?) Construction & Infrastructure (gap-year firm, verify)",,bf<bvwht (5)Rc{tneb bMSœ&e hMmelt fthFtlt mw^elt htuz 185 4.50 halt fkLMx[¾Nl yuLz RL£t. 04/11/2023 lhuLîCtR ztbtuh rœjtJhrmkn nXejt rJsgCtR vxuj
2020-21,184,South-West,bf<bvwht,34 MAKTAMPURA,807.0,24.0,,Disha Construction,,bf<bvwht btijtlt ytÍtœ&e Nkkfhle fexje 807 5.00 rœNt fLMx[fNl 24/12/2023 rn<u»t CtR ^tu¤fegt rœjtJhrmkn nXejt rJsgCtR vxuj
2020-21,185,South-West,bf<bvwht,34 MAKTAMPURA,780.0,27.0,,Disha Construction,,bf<bvwht htugj yfch &R duclNtn œhdtn&e bthJuj cufhe 780 7.50 rœNt fLMx[fNl 27/12/2023 rn<u»t CtR ^tu¤fegt rœjtJhrmkn nXejt rJsgCtR vxuj
2020-21,186,South-West,bf<bvwht,34 MAKTAMPURA,250.0,19.0,,Disha Construction,,bf<bvwht ytgNt bMSœ &R bthJuj cufhe &e me Jtuzo 250 4.50 rœNt fLMx[fNl 19/03/2024 rn<u»t CtR ^tu¤fegt rœjtJhrmkn nXejt rJsgCtR vxuj
2020-21,187,South-West,bf<bvwht,34 MAKTAMPURA,290.0,7.0,,Nar Narayan Infrastructure Pvt Ltd,,bf<bvwht <el c•te&e gN ftuBvuût htuz 290 7.50 lhlthtgK RL£tMx[fah «t.je 07/12/2023 rn<u»t CtR ^tu¤fegt rœjtJhrmkn nXejt rJsgCtR vxuj
2020-21,188,South-West,bf<bvwht,34 MAKTAMPURA,210.0,11.0,,Nar Narayan Infrastructure Pvt Ltd,,bf<bvwht <el c•te&e mtneM<t htuz 210 7.50 lhlthtgK RL£tMx[fah «t.je 11/12/2023 rn<u»t CtR ^tu¤fegt rœjtJhrmkn nXejt rJsgCtR vxuj
