year,code,head,page,dept,dept_name,raw_line
2024-25,64452,70:20:10 SCHEME ROAD IN SOC (capex),291,326,"0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G",4643.74 8479.76 7000.00 64452 *_oZ_o!_ IMHGF C[9/
2024-25,DEPT381,DEPT TOTAL,291,381,"Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O","381 Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS], 42900.00 9189.71 10574.54 34900.00 11500.00 52300.00 52300.00"
2024-25,64402,OTHER BRIDGES (capex),291,382,"5],M5],M 5],M5],M","3285.71 2037.44 1500.00 64402 VgI 5], 1950.00 2500.00 2050.00 2050.00"
2024-25,DEPT382,DEPT TOTAL,291,382,"5],MvS],5],MvS],5],MvS],5],MvS], 1950.00 3285.71 2037.44 250","382 5],MvS],5],MvS],5],MvS],5],MvS], 1950.00 3285.71 2037.44 2500.00 1500.00 2050.00 2050.00"
2024-25,DEPT962,DEPT TOTAL,293,962,"hMG, S[5L8, JS"";hMG, S[5L8, JS"";hMG, S[5L8, JS"";hMG, S[5L8, ","962 hMG, S[5L8, JS"";hMG, S[5L8, JS"";hMG, S[5L8, JS"";hMG, S[5L8, JS"";"
2024-25,64401,ROADS AND STREETS RESURFACING (capex),294,911,ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\,"7297.41 10083.86 10340.72 64401 Z:TF4 U,L v ZL;ZO[.;ÄU 13859.38 9121.57 13859.38 13859.38"
2024-25,64406,ROADS AND STREETS - GENERAL (capex),294,911,ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\,"2663.61 3129.47 2006.55 64406 Z:TF4 U,L  v HGZ, 7254.65 2275.27 7254.65 7254.65"
2024-25,64407,FOOTPATH AND PAVEMENTS (capex),294,911,ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\,3231.58 3002.62 2973.07 64407 O]85FY4 5[JD[g8 4596.00 3548.18 4596.00 4596.00
2024-25,64453,R.C.C. ROAD (capex),294,911,ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\,0.00 0.00 100.00 64453 VFZP;LP;LP ZM0 340.00 0.00 340.00 340.00
2024-25,DEPT962,DEPT TOTAL,295,962,"hMG, S[5L8, JS"";vS],hMG, S[5L8, JS"";vS],hMG, S[5L8, JS"";vS],","962 hMG, S[5L8, JS"";vS],hMG, S[5L8, JS"";vS],hMG, S[5L8, JS"";vS],hMG, S[5L8, JS"";vS], 65000.00 25529.58 30749.17 50000.00 31106.00 65000.00 65000.00"
2024-25,DEPT967,DEPT TOTAL,295,967,"H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS],H[PV[GPV[GPI]PVFZPV[DP  ÝM","967 H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS],H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS],H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS],H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS], 0.00 321.68 1064.32 50.00 115.00 0.00 0.00"
2024-25,64401,ROADS AND STREETS RESURFACING (capex),295,968,":JÂ6""D HI\TL D]bID\+L XC[ZL:JÂ6""D HI\TL D]bID\+L XC[ZL:JÂ6""D","9300.88 10942.49 5500.00 64401 Z:TF4 U,L v ZL;ZO[.;ÄU 10000.00 2500.00 10000.00 10000.00"
2024-25,64402,OTHER BRIDGES (capex),296,968,":JÂ6""D HI\TL D]bID\+L XC[ZL:JÂ6""D HI\TL D]bID\+L XC[ZL:JÂ6""D","12929.83 11021.42 14000.00 64402 VgI 5], 15000.00 12540.00 15000.00 15000.00"
2024-25,64406,ROADS AND STREETS - GENERAL (capex),296,968,":JÂ6""D HI\TL D]bID\+L XC[ZL:JÂ6""D HI\TL D]bID\+L XC[ZL:JÂ6""D","11519.84 18647.99 22500.00 64406 Z:TF4 U,L  v HGZ, 19000.00 10000.00 19000.00 19000.00"
2024-25,64407,FOOTPATH AND PAVEMENTS (capex),296,968,":JÂ6""D HI\TL D]bID\+L XC[ZL:JÂ6""D HI\TL D]bID\+L XC[ZL:JÂ6""D",741.96 121.81 700.00 64407 O]85FY4 5[JD[g8 1000.00 100.00 1000.00 1000.00
2024-25,64410,NALA - GENERAL (capex),296,968,":JÂ6""D HI\TL D]bID\+L XC[ZL:JÂ6""D HI\TL D]bID\+L XC[ZL:JÂ6""D","127.27 71.72 2200.00 64410 GF/F4 HGZ, 3000.00 3000.00 3000.00 3000.00"
2024-25,64414,TRAFFIC CONTROL BLOCK (capex),296,968,":JÂ6""D HI\TL D]bID\+L XC[ZL:JÂ6""D HI\TL D]bID\+L XC[ZL:JÂ6""D","25.10 221.72 1280.00 64414 8=FOLS Sg8=M, a,MÉ; 1250.00 750.00 1250.00 1250.00"
2024-25,64453,R.C.C. ROAD (capex),296,968,":JÂ6""D HI\TL D]bID\+L XC[ZL:JÂ6""D HI\TL D]bID\+L XC[ZL:JÂ6""D",1475.73 1877.29 4000.00 64453 VFZP;LP;LP ZM0 3000.00 300.00 3000.00 3000.00
2024-25,DEPT968,DEPT TOTAL,296,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF;:JÂ6""D HI\TL D]bID\+L XC[ZL","968 :JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF;:JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF;:JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF;:JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF; 181515.00 70350.75 111068.43 75000.00 150000.00 181515.00 181515.00"
2024-25,DEPT969,DEPT TOTAL,297,969,"VD'TvS],VD'TvS],VD'TvS],VD'TvS], 47500.00 10846.90 5686.01 1","969 VD'TvS],VD'TvS],VD'TvS],VD'TvS], 47500.00 10846.90 5686.01 17025.00 24725.00 47500.00 47500.00"
2024-25,DEPT381,DEPT TOTAL,300,381,"Z:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:T","381 Z:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FY"
2024-25,86244,40% PUBLIC CONTRIB FOR ROADS (cap inc),300,326,"0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G","2.10 0.00 0.00 86244 $_@GF BR["" Z:TF SZJF 0.00 0.00 0.00 0.00"
2024-25,86269,70:20:10 SCHEME ROAD CONTRIB (cap inc),300,326,"0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G",236.77 107.46 400.00 86269 *_oZ_o!_ IMHGF C[9/
2024-25,86275,ROAD AT 80:20 SCHEME (cap inc),300,326,"0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G",0.00 3.96 0.00 86275 (_oZ_ :SLD C[9/ ZM0GF SFDM 0.00 0.00 0.00 0.00
2024-25,DEPT381,DEPT TOTAL,300,381,"Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O","381 Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS], 500.00 238.87 111.42 700.00 400.00 500.00 500.00"
2024-25,DEPT967,DEPT TOTAL,301,967,"H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS],H[PV[GPV[GPI]PVFZPV[DP  ÝM","967 H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS],H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS],H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS],H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS], 10.00 13.66 38.27 10.00 30.00 10.00 10.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),274,111,GF6F\ BFT]\GF6F\ BFT]\GF6F\ BFT]\GF6F\ BFT]\,"8.80 0.64 1.50 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 1.00 1.00 1.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),275,121,J:TL U6TZLJ:TL U6TZLJ:TL U6TZLJ:TL U6TZL,"0.00 0.29 0.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 0.00 0.00 0.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),275,121,J:TL U6TZLJ:TL U6TZLJ:TL U6TZLJ:TL U6TZL,"8.05 3.86 10.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 10.00 10.00 10.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),275,121,J:TL U6TZLJ:TL U6TZLJ:TL U6TZLJ:TL U6TZL,"0.00 12.10 15.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 15.00 1.00 15.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),277,121,J:TL U6TZLJ:TL U6TZLJ:TL U6TZLJ:TL U6TZL,"0.00 0.02 96.40 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 106.04 3.60 106.04"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),278,121,J:TL U6TZLJ:TL U6TZLJ:TL U6TZLJ:TL U6TZL,"0.00 0.05 0.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 0.00 0.00 0.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),278,302,"ZMXGL BFT] s,F.8 BFT]\fZMXGL BFT] s,F.8 BFT]\fZMXGL BFT] s,F","322.43 206.13 150.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 15.00 5.00 15.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),279,304,SMdI]GLS[XG  lJEFUSMdI]GLS[XG  lJEFUSMdI]GLS[XG  lJEFUSMdI]G,"0.00 0.00 2.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 2.00 2.00 2.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),279,304,SMdI]GLS[XG  lJEFUSMdI]GLS[XG  lJEFUSMdI]GLS[XG  lJEFUSMdI]G,"0.00 0.00 0.25 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 0.00 0.00 0.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),279,336,;]VZ[H S<FLGL\U >SJL%FD[g8;]VZ[H S<FLGL\U >SJL%FD[g8;]VZ[H S,"0.00 2.84 3.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 3.00 0.00 3.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),280,336,;]VZ[H S<FLGL\U >SJL%FD[g8;]VZ[H S<FLGL\U >SJL%FD[g8;]VZ[H S,"255.38 696.67 671.51 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 700.00 350.00 700.00"
2025-26,DEPT371,DEPT TOTAL,280,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B.HG[Z 0L5F8""D[g8 v ;FDFgI N[","371 .HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),280,336,;]VZ[H S<FLGL\U >SJL%FD[g8;]VZ[H S<FLGL\U >SJL%FD[g8;]VZ[H S,"602.59 1068.96 800.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 880.00 800.00 880.00"
2025-26,23311,COST OF WORK DONE ON CAPITAL A/C LSR (rev inc),280,336,;]VZ[H S<FLGL\U >SJL%FD[g8;]VZ[H S<FLGL\U >SJL%FD[g8;]VZ[H S,"5148.05 7930.76 9320.00 23311 ,MG :8FO ZLSJZL sV[,PV[;PVFZf 9500.00 1500.00 9500.00"
2025-26,DEPT371,DEPT TOTAL,280,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS],.HG[Z 0L5F8""D[g8 v ;FDFg","371 .HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS],.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS],.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS],.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS], 12366.35 7074.74 10410.40 3666.28 11774.58 12366.35"
2025-26,DEPT381,DEPT TOTAL,280,381,"Z:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:T","381 Z:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FY"
2025-26,10301,"VEHICLE TAX (rev inc, dept 381)",280,336,;]VZ[H S<FLGL\U >SJL%FD[g8;]VZ[H S<FLGL\U >SJL%FD[g8;]VZ[H S,18652.98 21636.26 23500.00 10301 JFCG 8[Ù 27500.00 23500.00 26500.00
2025-26,13423,ROAD CUT RESTORATION CHARGES (rev inc),280,336,;]VZ[H S<FLGL\U >SJL%FD[g8;]VZ[H S<FLGL\U >SJL%FD[g8;]VZ[H S,427.32 426.80 500.00 13423 Z:TF S5FT 5]Go :YF5G OL 700.00 350.00 700.00
2025-26,DEPT381,DEPT TOTAL,280,381,"Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O","381 Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS], 28208.00 19108.11 22082.78 23900.00 24007.50 27208.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),280,382,"5],M5],M 5],M5],M","0.00 0.35 0.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 0.00 0.00 0.00"
2025-26,DEPT382,DEPT TOTAL,280,382,"5],MvS],5],MvS],5],MvS],5],MvS], 0.00 0.00 0.35 0.00 0.00 0.","382 5],MvS],5],MvS],5],MvS],5],MvS], 0.00 0.00 0.35 0.00 0.00 0.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),281,401,C[<YBFT]\C[<YBFT]\C[<YBFT]\C[<YBFT]\,"50.80 65.17 55.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 50.00 50.00 50.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),281,405,"ZFÚ=LI D[,[ZLIF GFA]NL h]\A[XZFÚ=LI D[,[ZLIF GFA]NL h]\A[XZF","0.00 30.44 30.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 30.00 0.00 30.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),282,411,-MZ +F; V\S]X lJEFU s;LPV[GP;LP0LPf-MZ +F; V\S]X lJEFU s;LPV,"7.71 0.67 5.10 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 6.00 5.00 6.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),282,432,"ST,BFGFST,BFGFST,BFGFST,BFGF","0.00 0.39 0.15 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 0.15 0.00 0.15"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),282,501,NJFBFGFNJFBFGFNJFBFGFNJFBFGF,"0.00 2.62 5.53 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 6.00 0.00 6.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),283,501,NJFBFGFNJFBFGFNJFBFGFNJFBFGF,"0.00 0.36 0.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 0.00 0.00 0.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),283,601,"5FS"" TYF AULRF5FS"" TYF AULRF5FS"" TYF AULRF5FS"" TYF AULRF","0.00 2.94 25.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 5.00 0.00 5.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),283,604,SF\SZLIF T/FJSF\SZLIF T/FJSF\SZLIF T/FJSF\SZLIF T/FJ,"0.00 1.13 7.50 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 8.00 0.00 8.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),284,609,h]h] h]h],"0.00 0.26 0.50 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 0.50 0.50 0.50"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),284,611,:JLDÄU 5]<;:JLDÄU 5]<;:JLDÄU 5]<;:JLDÄU 5]<;,"0.00 2.38 1.00 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 1.00 1.00 1.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),285,705,"jIFIFD lJnF,IjIFIFD lJnF,IjIFIFD lJnF,IjIFIFD lJnF,I","0.00 0.00 0.01 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 0.00 0.00 0.00"
2025-26,23306,PENALTY RECOVERED FROM CONTRACTORS (rev inc),285,707,"5]:TSF,I5]:TSF,I5]:TSF,I5]:TSF,I","0.00 0.06 0.50 23306 SMg8=FÉ8;"" 5F;[YL D/[, N\0GL VFJS 0.25 0.00 0.25"
2025-26,DEPT371,DEPT TOTAL,304,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B.HG[Z 0L5F8""D[g8 v ;FDFgI N[","371 .HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B"
2025-26,DEPT371,DEPT TOTAL,305,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS],.HG[Z 0L5F8""D[g8 v ;FDFg","371 .HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS],.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS],.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS],.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS], 17019.39 14120.97 16667.32 17343.08 20057.33 20064.39"
2025-26,DEPT381,DEPT TOTAL,305,381,"Z:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:T","381 Z:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FY"
2025-26,38401,ROADS STREETS AND PAVEMENTS (rev exp),305,372,"JS""XM5 G\PZ sZM,ZfJS""XM5 G\PZ sZM,ZfJS""XM5 G\PZ sZM,ZfJS""XM5","1059.23 2096.07 2468.23 38401 Z:TF U,LVM TYF O}85FY 2990.00 2485.80 2990.00"
2025-26,38407,FOOT-PATH PAVEMENTS (rev exp),305,372,"JS""XM5 G\PZ sZM,ZfJS""XM5 G\PZ sZM,ZfJS""XM5 G\PZ sZM,ZfJS""XM5",187.42 302.06 516.00 38407 O}85FY s5[JD[g8f 660.00 419.00 660.00
2025-26,38413,POLE PAVEMENTS (rev exp),305,372,"JS""XM5 G\PZ sZM,ZfJS""XM5 G\PZ sZM,ZfJS""XM5 G\PZ sZM,ZfJS""XM5",35.87 60.57 86.50 38413 5M/ 5[JD[g8 102.50 89.60 102.50
2025-26,DEPT381,DEPT TOTAL,305,381,"Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O","381 Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS], 6525.02 3524.67 4992.28 5701.50 5640.22 6525.02"
2025-26,DEPT371,DEPT TOTAL,323,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B.HG[Z 0L5F8""D[g8 v ;FDFgI N[","371 .HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[B"
2025-26,DEPT371,DEPT TOTAL,325,371,".HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS],.HG[Z 0L5F8""D[g8 v ;FDFg","371 .HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS],.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS],.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS],.HG[Z 0L5F8""D[g8 v ;FDFgI N[BZ[BvS], 145635.00 75407.78 114854.66 109690.00 96575.00 172883.00"
2025-26,DEPT381,DEPT TOTAL,325,381,"Z:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:T","381 Z:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FYZ:TF4 U,LVM4 O]85FY"
2025-26,64401,ROADS AND STREETS RESURFACING (capex),325,326,"0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G","0.00 943.57 500.00 64401 Z:TF4 U,L v ZL;ZO[.;ÄU 1500.00 4000.00 1500.00"
2025-26,64406,ROADS AND STREETS - GENERAL (capex),325,326,"0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G","1545.63 -5990.51 30000.00 64406 Z:TF4 U,L  v HGZ, 20000.00 36900.00 27600.00"
2025-26,64407,FOOTPATH AND PAVEMENTS (capex),325,326,"0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G",0.00 35.41 800.00 64407 O]85FY4 5[JD[g8 1000.00 2400.00 1000.00
2025-26,64410,NALA - GENERAL (capex),325,326,"0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G","0.00 0.00 0.00 64410 GF/F4 HGZ, 0.00 0.00 2500.00"
2025-26,64414,TRAFFIC CONTROL BLOCK (capex),325,326,"0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G","549.15 1417.09 1500.00 64414 8=FOLS Sg8=M, a,MÉ; 3500.00 2000.00 4700.00"
2025-26,64452,70:20:10 SCHEME ROAD IN SOC (capex),325,326,"0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G",8479.76 8794.62 7000.00 64452 *_oZ_o!_ IMHGF C[9/ ;M;FI8LVMDF\
2025-26,64729,HOT MIX PLANT (capex),325,326,"0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G0=[G[H ,F.G","0.00 0.00 1500.00 64729 CM8DL1F %,Fg8 1500.00 0.00 1500.00"
2025-26,DEPT381,DEPT TOTAL,325,381,"Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O","381 Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS],Z:TF4 U,LVM4 O]85FYvS], 34700.00 10574.54 5200.18 52300.00 41300.00 46500.00"
2025-26,64402,OTHER BRIDGES (capex),325,382,"5],M5],M 5],M5],M","2037.44 1485.45 2500.00 64402 VgI 5], 3500.00 2050.00 5500.00"
2025-26,DEPT382,DEPT TOTAL,325,382,"5],MvS],5],MvS],5],MvS],5],MvS], 3500.00 2037.44 1485.45 205","382 5],MvS],5],MvS],5],MvS],5],MvS], 3500.00 2037.44 1485.45 2050.00 2500.00 5500.00"
2025-26,DEPT962,DEPT TOTAL,327,962,"hMG, S[5L8, JS"";hMG, S[5L8, JS"";hMG, S[5L8, JS"";hMG, S[5L8, ","962 hMG, S[5L8, JS"";hMG, S[5L8, JS"";hMG, S[5L8, JS"";hMG, S[5L8, JS"";"
2025-26,64401,ROADS AND STREETS RESURFACING (capex),328,911,ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\,"10083.86 12500.73 13050.00 64401 Z:TF4 U,L v ZL;ZO[.;ÄU 24265.00 13859.38 24265.00"
2025-26,64406,ROADS AND STREETS - GENERAL (capex),328,911,ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\,"3129.47 2583.25 3115.00 64406 Z:TF4 U,L  v HGZ, 10950.00 7254.65 10950.00"
2025-26,64407,FOOTPATH AND PAVEMENTS (capex),328,911,ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\,3002.62 3155.58 3810.00 64407 O]85FY4 5[JD[g8 5500.00 4596.00 5500.00
2025-26,64453,R.C.C. ROAD (capex),328,911,ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\;N;eIzLGL U|Fg8ÒPVMPÒP ;\,0.00 86.37 250.00 64453 VFZP;LP;LP ZM0 2100.00 340.00 2100.00
2025-26,DEPT962,DEPT TOTAL,328,962,"hMG, S[5L8, JS"";vS],hMG, S[5L8, JS"";vS],hMG, S[5L8, JS"";vS],","962 hMG, S[5L8, JS"";vS],hMG, S[5L8, JS"";vS],hMG, S[5L8, JS"";vS],hMG, S[5L8, JS"";vS], 100000.00 30749.17 35487.35 65000.00 43000.00 100000.00"
2025-26,DEPT967,DEPT TOTAL,328,967,"H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS],H[PV[GPV[GPI]PVFZPV[DP  ÝM","967 H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS],H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS],H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS],H[PV[GPV[GPI]PVFZPV[DP  ÝMH[É8vS], 0.00 1064.32 39.96 0.00 35.00 0.00"
2025-26,64401,ROADS AND STREETS RESURFACING (capex),329,968,":JÂ6""D HI\TL D]bID\+L XC[ZL ÂJSF;:JÂ6""D HI\TL D]bID\+L XC[ZL","10942.49 8241.41 6500.00 64401 Z:TF4 U,L v ZL;ZO[.;ÄU 10000.00 10000.00 10000.00"
